year,period,is_month,region,metric,mwh
2018,Sep,yes,Ireland Wind,Dispatch Down,38772.979
2018,Sep,yes,Ireland Wind,Constraints,20778.7
2018,Sep,yes,Ireland Wind,Transmission Constraints,20742.263
2018,Sep,yes,Ireland Wind,TSO Testing,36.437
2018,Sep,yes,Ireland Wind,Curtailments,17994.279
2018,Sep,yes,Ireland Wind,High Freq / Min Gen,9153.53
2018,Sep,yes,Ireland Wind,ROCOF / Inertia,0.0
2018,Sep,yes,Ireland Wind,SNSP Issue,8840.749
2018,Sep,yes,Ireland Wind,Other Reductions,750.963
2018,Sep,yes,Northern Ireland Wind,Availability,241982.803
2018,Sep,yes,Northern Ireland Wind,Generation,208271.189
2018,Sep,yes,Northern Ireland Wind,Dispatch Down,31585.738
2018,Sep,yes,Northern Ireland Wind,Constraints,21707.026
2018,Sep,yes,Northern Ireland Wind,Transmission Constraints,21701.555
2018,Sep,yes,Northern Ireland Wind,TSO Testing,5.471
2018,Sep,yes,Northern Ireland Wind,Curtailments,9878.712
2018,Sep,yes,Northern Ireland Wind,High Freq / Min Gen,4063.985
2018,Sep,yes,Northern Ireland Wind,ROCOF / Inertia,134.156
2018,Sep,yes,Northern Ireland Wind,SNSP Issue,5680.571
2018,Sep,yes,Northern Ireland Wind,Other Reductions,326.069
2018,Qtr3,no,All Island Wind,Availability,2132660.635
2018,Qtr3,no,All Island Wind,Generation,2021771.674
2018,Qtr3,no,All Island Wind,Dispatch Down,101683.026
2018,Qtr3,no,All Island Wind,Constraints,66031.328
2018,Qtr3,no,All Island Wind,Transmission Constraints,65989.396
2018,Qtr3,no,All Island Wind,TSO Testing,41.932
2018,Qtr3,no,All Island Wind,Curtailments,35651.698
2018,Qtr3,no,All Island Wind,High Freq / Min Gen,20513.187
2018,Qtr3,no,All Island Wind,ROCOF / Inertia,281.985
2018,Qtr3,no,All Island Wind,SNSP Issue,14856.526
2018,Qtr3,no,All Island Wind,Other Reductions,1881.698
2018,Qtr3,no,Ireland Wind,Availability,1633498.079
2018,Qtr3,no,Ireland Wind,Generation,1569264.986
2018,Qtr3,no,Ireland Wind,Dispatch Down,58489.033
2018,Qtr3,no,Ireland Wind,Constraints,34292.154
2018,Qtr3,no,Ireland Wind,Transmission Constraints,34255.693
2018,Qtr3,no,Ireland Wind,TSO Testing,36.461
2018,Qtr3,no,Ireland Wind,Curtailments,24196.879
2018,Qtr3,no,Ireland Wind,High Freq / Min Gen,15157.77
2018,Qtr3,no,Ireland Wind,ROCOF / Inertia,0.0
2018,Qtr3,no,Ireland Wind,SNSP Issue,9039.109
2018,Qtr3,no,Ireland Wind,Other Reductions,1023.453
2018,Qtr3,no,Northern Ireland Wind,Availability,499162.556
2018,Qtr3,no,Northern Ireland Wind,Generation,452506.688
2018,Qtr3,no,Northern Ireland Wind,Dispatch Down,43193.993
2018,Qtr3,no,Northern Ireland Wind,Constraints,31739.174
2018,Qtr3,no,Northern Ireland Wind,Transmission Constraints,31733.703
2018,Qtr3,no,Northern Ireland Wind,TSO Testing,5.471
2018,Qtr3,no,Northern Ireland Wind,Curtailments,11454.819
2018,Qtr3,no,Northern Ireland Wind,High Freq / Min Gen,5355.417
2018,Qtr3,no,Northern Ireland Wind,ROCOF / Inertia,281.985
2018,Qtr3,no,Northern Ireland Wind,SNSP Issue,5817.417
2018,Qtr3,no,Northern Ireland Wind,Other Reductions,858.245
2018,Oct,yes,All Island Wind,Availability,1094519.497
2018,Oct,yes,All Island Wind,Generation,1002655.806
2018,Oct,yes,All Island Wind,Dispatch Down,84550.624
2018,Oct,yes,All Island Wind,Constraints,46585.87
2018,Oct,yes,All Island Wind,Transmission Constraints,46585.625
2018,Oct,yes,All Island Wind,TSO Testing,0.245
2018,Oct,yes,All Island Wind,Curtailments,37964.754
2018,Oct,yes,All Island Wind,High Freq / Min Gen,37176.337
2018,Oct,yes,All Island Wind,ROCOF / Inertia,209.389
2018,Oct,yes,All Island Wind,SNSP Issue,579.028
2018,Oct,yes,All Island Wind,Other Reductions,3222.495
2018,Oct,yes,Ireland Wind,Availability,820717.698
2018,Oct,yes,Ireland Wind,Generation,760477.844
2018,Oct,yes,Ireland Wind,Dispatch Down,56621.204
2018,Oct,yes,Ireland Wind,Constraints,29780.029
2018,Oct,yes,Ireland Wind,Transmission Constraints,29780.029
2018,Oct,yes,Ireland Wind,TSO Testing,0.0
2018,Oct,yes,Ireland Wind,Curtailments,26841.175
2018,Oct,yes,Ireland Wind,High Freq / Min Gen,26567.924
2018,Oct,yes,Ireland Wind,ROCOF / Inertia,0.0
2018,Oct,yes,Ireland Wind,SNSP Issue,273.251
2018,Oct,yes,Ireland Wind,Other Reductions,624.848
2018,Oct,yes,Northern Ireland Wind,Availability,273801.799
2018,Oct,yes,Northern Ireland Wind,Generation,242177.962
2018,Oct,yes,Northern Ireland Wind,Dispatch Down,27929.42
2018,Oct,yes,Northern Ireland Wind,Constraints,16805.841
2018,Oct,yes,Northern Ireland Wind,Transmission Constraints,16805.596
2018,Oct,yes,Northern Ireland Wind,TSO Testing,0.245
2018,Oct,yes,Northern Ireland Wind,Curtailments,11123.579
2018,Oct,yes,Northern Ireland Wind,High Freq / Min Gen,10608.413
2018,Oct,yes,Northern Ireland Wind,ROCOF / Inertia,209.389
2018,Oct,yes,Northern Ireland Wind,SNSP Issue,305.777
2018,Oct,yes,Northern Ireland Wind,Other Reductions,2597.647
2018,Nov,yes,All Island Wind,Availability,1480028.469
2018,Nov,yes,All Island Wind,Generation,1378291.803
2018,Nov,yes,All Island Wind,Dispatch Down,94733.496
2018,Nov,yes,All Island Wind,Constraints,36863.057
2018,Nov,yes,All Island Wind,Transmission Constraints,36862.908
2018,Nov,yes,All Island Wind,TSO Testing,0.149
2018,Nov,yes,All Island Wind,Curtailments,57870.439
2018,Nov,yes,All Island Wind,High Freq / Min Gen,49355.946
2018,Nov,yes,All Island Wind,ROCOF / Inertia,0.0
2018,Nov,yes,All Island Wind,SNSP Issue,8514.493
2018,Nov,yes,All Island Wind,Other Reductions,796.063
2018,Nov,yes,Ireland Wind,Availability,1124051.164
2018,Nov,yes,Ireland Wind,Generation,1060713.192
2018,Nov,yes,Ireland Wind,Dispatch Down,58540.665
2018,Nov,yes,Ireland Wind,Constraints,14388.978
2018,Nov,yes,Ireland Wind,Transmission Constraints,14388.829
2018,Nov,yes,Ireland Wind,TSO Testing,0.149
2018,Nov,yes,Ireland Wind,Curtailments,44151.687
2018,Nov,yes,Ireland Wind,High Freq / Min Gen,38594.143
2018,Nov,yes,Ireland Wind,ROCOF / Inertia,0.0
2018,Nov,yes,Ireland Wind,SNSP Issue,5557.544
2018,Nov,yes,Ireland Wind,Other Reductions,322.591
2018,Nov,yes,Northern Ireland Wind,Availability,355977.305
2018,Nov,yes,Northern Ireland Wind,Generation,317578.611
2018,Nov,yes,Northern Ireland Wind,Dispatch Down,36192.831
2018,Nov,yes,Northern Ireland Wind,Constraints,22474.079
2018,Nov,yes,Northern Ireland Wind,Transmission Constraints,22474.079
2018,Nov,yes,Northern Ireland Wind,TSO Testing,0.0
2018,Nov,yes,Northern Ireland Wind,Curtailments,13718.752
2018,Nov,yes,Northern Ireland Wind,High Freq / Min Gen,10761.803
2018,Nov,yes,Northern Ireland Wind,ROCOF / Inertia,0.0
2018,Nov,yes,Northern Ireland Wind,SNSP Issue,2956.949
2018,Nov,yes,Northern Ireland Wind,Other Reductions,473.472
2018,Dec,yes,All Island Wind,Availability,1394005.252
2018,Dec,yes,All Island Wind,Generation,1263099.203
2018,Dec,yes,All Island Wind,Dispatch Down,124379.979
2018,Dec,yes,All Island Wind,Constraints,39229.955
2018,Dec,yes,All Island Wind,Transmission Constraints,39215.882
2018,Dec,yes,All Island Wind,TSO Testing,14.073
2018,Dec,yes,All Island Wind,Curtailments,85150.024
2018,Dec,yes,All Island Wind,High Freq / Min Gen,59302.302
2018,Dec,yes,All Island Wind,ROCOF / Inertia,1285.59
2018,Dec,yes,All Island Wind,SNSP Issue,24562.132
2018,Dec,yes,All Island Wind,Other Reductions,665.041
2018,Dec,yes,Ireland Wind,Availability,1085896.531
2018,Dec,yes,Ireland Wind,Generation,1002654.855
2018,Dec,yes,Ireland Wind,Dispatch Down,78420.169
2018,Dec,yes,Ireland Wind,Constraints,21296.351
2018,Dec,yes,Ireland Wind,Transmission Constraints,21282.278
2018,Dec,yes,Ireland Wind,TSO Testing,14.073
2018,Dec,yes,Ireland Wind,Curtailments,57123.818
2018,Dec,yes,Ireland Wind,High Freq / Min Gen,38659.373
2018,Dec,yes,Ireland Wind,ROCOF / Inertia,1285.59
2018,Dec,yes,Ireland Wind,SNSP Issue,17178.855
2018,Dec,yes,Ireland Wind,Other Reductions,317.364
2018,Dec,yes,Northern Ireland Wind,Availability,308108.721
2018,Dec,yes,Northern Ireland Wind,Generation,260444.348
2018,Dec,yes,Northern Ireland Wind,Dispatch Down,45959.81
2018,Dec,yes,Northern Ireland Wind,Constraints,17933.604
2018,Dec,yes,Northern Ireland Wind,Transmission Constraints,17933.604
2018,Dec,yes,Northern Ireland Wind,TSO Testing,0.0
2018,Dec,yes,Northern Ireland Wind,Curtailments,28026.206
2018,Dec,yes,Northern Ireland Wind,High Freq / Min Gen,20642.929
2018,Dec,yes,Northern Ireland Wind,ROCOF / Inertia,0.0
2018,Dec,yes,Northern Ireland Wind,SNSP Issue,7383.277
2018,Dec,yes,Northern Ireland Wind,Other Reductions,347.677
2018,Qtr4,no,All Island Wind,Availability,3968553.218
2018,Qtr4,no,All Island Wind,Generation,3644046.812
2018,Qtr4,no,All Island Wind,Dispatch Down,303664.099
2018,Qtr4,no,All Island Wind,Constraints,122678.882
2018,Qtr4,no,All Island Wind,Transmission Constraints,122664.415
2018,Qtr4,no,All Island Wind,TSO Testing,14.467
2018,Qtr4,no,All Island Wind,Curtailments,180985.217
2018,Qtr4,no,All Island Wind,High Freq / Min Gen,145834.585
2018,Qtr4,no,All Island Wind,ROCOF / Inertia,1494.979
2018,Qtr4,no,All Island Wind,SNSP Issue,33655.653
2018,Qtr4,no,All Island Wind,Other Reductions,4683.599
2018,Qtr4,no,Ireland Wind,Availability,3030665.393
2018,Qtr4,no,Ireland Wind,Generation,2823845.891
2018,Qtr4,no,Ireland Wind,Dispatch Down,193582.038
2018,Qtr4,no,Ireland Wind,Constraints,65465.358
2018,Qtr4,no,Ireland Wind,Transmission Constraints,65451.136
2018,Qtr4,no,Ireland Wind,TSO Testing,14.222
2018,Qtr4,no,Ireland Wind,Curtailments,128116.68
2018,Qtr4,no,Ireland Wind,High Freq / Min Gen,103821.44
2018,Qtr4,no,Ireland Wind,ROCOF / Inertia,1285.59
2018,Qtr4,no,Ireland Wind,SNSP Issue,23009.65
2018,Qtr4,no,Ireland Wind,Other Reductions,1264.803
2018,Qtr4,no,Northern Ireland Wind,Availability,937887.825
2018,Qtr4,no,Northern Ireland Wind,Generation,820200.921
2018,Qtr4,no,Northern Ireland Wind,Dispatch Down,110082.061
2018,Qtr4,no,Northern Ireland Wind,Constraints,57213.524
2018,Qtr4,no,Northern Ireland Wind,Transmission Constraints,57213.279
2018,Qtr4,no,Northern Ireland Wind,TSO Testing,0.245
2018,Qtr4,no,Northern Ireland Wind,Curtailments,52868.537
2018,Qtr4,no,Northern Ireland Wind,High Freq / Min Gen,42013.145
2018,Qtr4,no,Northern Ireland Wind,ROCOF / Inertia,209.389
2018,Qtr4,no,Northern Ireland Wind,SNSP Issue,10646.003
2018,Qtr4,no,Northern Ireland Wind,Other Reductions,3418.796
2019,Jan,yes,All Island Wind,Availability,1035717.943
2019,Jan,yes,All Island Wind,Generation,979573.465
2019,Jan,yes,All Island Wind,Dispatch Down,52818.182
2019,Jan,yes,All Island Wind,Constraints,11307.316
2019,Jan,yes,All Island Wind,Transmission Constraints,11307.113
2019,Jan,yes,All Island Wind,TSO Testing,0.203
2019,Jan,yes,All Island Wind,Curtailments,41510.866
2019,Jan,yes,All Island Wind,High Freq / Min Gen,34030.943
2019,Jan,yes,All Island Wind,ROCOF / Inertia,0.0
2019,Jan,yes,All Island Wind,SNSP Issue,7479.923
2019,Jan,yes,All Island Wind,Other Reductions,154.591
2019,Jan,yes,Ireland Wind,Availability,801554.508
2019,Jan,yes,Ireland Wind,Generation,768913.189
2019,Jan,yes,Ireland Wind,Dispatch Down,30219.971
2019,Jan,yes,Ireland Wind,Constraints,1572.397
2019,Jan,yes,Ireland Wind,Transmission Constraints,1572.317
2019,Jan,yes,Ireland Wind,TSO Testing,0.08
2019,Jan,yes,Ireland Wind,Curtailments,28647.574
2019,Jan,yes,Ireland Wind,High Freq / Min Gen,24360.593
2019,Jan,yes,Ireland Wind,ROCOF / Inertia,0.0
2019,Jan,yes,Ireland Wind,SNSP Issue,4286.981
2019,Jan,yes,Ireland Wind,Other Reductions,98.374
2019,Jan,yes,Northern Ireland Wind,Availability,234163.435
2019,Jan,yes,Northern Ireland Wind,Generation,210660.276
2019,Jan,yes,Northern Ireland Wind,Dispatch Down,22598.211
2019,Jan,yes,Northern Ireland Wind,Constraints,9734.919
2019,Jan,yes,Northern Ireland Wind,Transmission Constraints,9734.796
2019,Jan,yes,Northern Ireland Wind,TSO Testing,0.123
2019,Jan,yes,Northern Ireland Wind,Curtailments,12863.292
2019,Jan,yes,Northern Ireland Wind,High Freq / Min Gen,9670.35
2019,Jan,yes,Northern Ireland Wind,ROCOF / Inertia,0.0
2019,Jan,yes,Northern Ireland Wind,SNSP Issue,3192.942
2019,Jan,yes,Northern Ireland Wind,Other Reductions,56.217
2019,Feb,yes,All Island Wind,Availability,1559039.551
2019,Feb,yes,All Island Wind,Generation,1428283.824
2019,Feb,yes,All Island Wind,Dispatch Down,119627.335
2019,Feb,yes,All Island Wind,Constraints,30212.425
2019,Feb,yes,All Island Wind,Transmission Constraints,30211.756
2019,Feb,yes,All Island Wind,TSO Testing,0.669
2019,Feb,yes,All Island Wind,Curtailments,89414.91
2019,Feb,yes,All Island Wind,High Freq / Min Gen,42732.651
2019,Feb,yes,All Island Wind,ROCOF / Inertia,0.0
2019,Feb,yes,All Island Wind,SNSP Issue,46682.259
2019,Feb,yes,All Island Wind,Other Reductions,1398.351
2019,Feb,yes,Ireland Wind,Availability,1213856.213
2019,Feb,yes,Ireland Wind,Generation,1122835.048
2019,Feb,yes,Ireland Wind,Dispatch Down,82546.913
2019,Feb,yes,Ireland Wind,Constraints,23761.997
2019,Feb,yes,Ireland Wind,Transmission Constraints,23761.844
2019,Feb,yes,Ireland Wind,TSO Testing,0.153
2019,Feb,yes,Ireland Wind,Curtailments,58784.916
2019,Feb,yes,Ireland Wind,High Freq / Min Gen,29008.653
2019,Feb,yes,Ireland Wind,ROCOF / Inertia,0.0
2019,Feb,yes,Ireland Wind,SNSP Issue,29776.263
2019,Feb,yes,Ireland Wind,Other Reductions,282.662
2019,Feb,yes,Northern Ireland Wind,Availability,345183.338
2019,Feb,yes,Northern Ireland Wind,Generation,305448.776
2019,Feb,yes,Northern Ireland Wind,Dispatch Down,37080.422
2019,Feb,yes,Northern Ireland Wind,Constraints,6450.428
2019,Feb,yes,Northern Ireland Wind,Transmission Constraints,6449.912
2019,Feb,yes,Northern Ireland Wind,TSO Testing,0.516
2019,Feb,yes,Northern Ireland Wind,Curtailments,30629.994
2019,Feb,yes,Northern Ireland Wind,High Freq / Min Gen,13723.998
2019,Feb,yes,Northern Ireland Wind,ROCOF / Inertia,0.0
2019,Feb,yes,Northern Ireland Wind,SNSP Issue,16905.996
2019,Feb,yes,Northern Ireland Wind,Other Reductions,1115.689
2019,Mar,yes,All Island Wind,Availability,1363018.918
2019,Mar,yes,All Island Wind,Generation,1218806.059
2019,Mar,yes,All Island Wind,Dispatch Down,133267.052
2019,Mar,yes,All Island Wind,Constraints,81002.646
2019,Mar,yes,All Island Wind,Transmission Constraints,81002.646
2019,Mar,yes,All Island Wind,TSO Testing,0.0
2019,Mar,yes,All Island Wind,Curtailments,52264.406
2019,Mar,yes,All Island Wind,High Freq / Min Gen,31695.928
2019,Mar,yes,All Island Wind,ROCOF / Inertia,349.66
2019,Mar,yes,All Island Wind,SNSP Issue,20218.818
2019,Mar,yes,All Island Wind,Other Reductions,1555.633
2019,Mar,yes,Ireland Wind,Availability,1038607.392
2019,Mar,yes,Ireland Wind,Generation,935318.938
2019,Mar,yes,Ireland Wind,Dispatch Down,95072.551
2019,Mar,yes,Ireland Wind,Constraints,64290.706
2019,Mar,yes,Ireland Wind,Transmission Constraints,64290.706
2019,Mar,yes,Ireland Wind,TSO Testing,0.0
2019,Mar,yes,Ireland Wind,Curtailments,30781.845
2019,Mar,yes,Ireland Wind,High Freq / Min Gen,17936.099
2019,Mar,yes,Ireland Wind,ROCOF / Inertia,349.66
2019,Mar,yes,Ireland Wind,SNSP Issue,12496.086
2019,Mar,yes,Ireland Wind,Other Reductions,129.743
2019,Mar,yes,Northern Ireland Wind,Availability,324411.526
2019,Mar,yes,Northern Ireland Wind,Generation,283487.121
2019,Mar,yes,Northern Ireland Wind,Dispatch Down,38194.501
2019,Mar,yes,Northern Ireland Wind,Constraints,16711.94
2019,Mar,yes,Northern Ireland Wind,Transmission Constraints,16711.94
2019,Mar,yes,Northern Ireland Wind,TSO Testing,0.0
2019,Mar,yes,Northern Ireland Wind,Curtailments,21482.561
2019,Mar,yes,Northern Ireland Wind,High Freq / Min Gen,13759.829
2019,Mar,yes,Northern Ireland Wind,ROCOF / Inertia,0.0
2019,Mar,yes,Northern Ireland Wind,SNSP Issue,7722.732
2019,Mar,yes,Northern Ireland Wind,Other Reductions,1425.89
2019,Qtr1,no,All Island Wind,Availability,3957776.412
2019,Qtr1,no,All Island Wind,Generation,3626663.348
2019,Qtr1,no,All Island Wind,Dispatch Down,305712.569
2019,Qtr1,no,All Island Wind,Constraints,122522.387
2019,Qtr1,no,All Island Wind,Transmission Constraints,122521.515
2019,Qtr1,no,All Island Wind,TSO Testing,0.872
2019,Qtr1,no,All Island Wind,Curtailments,183190.182
2019,Qtr1,no,All Island Wind,High Freq / Min Gen,108459.522
2019,Qtr1,no,All Island Wind,ROCOF / Inertia,349.66
2019,Qtr1,no,All Island Wind,SNSP Issue,74381.0
2019,Qtr1,no,All Island Wind,Other Reductions,3108.575
2019,Qtr1,no,Ireland Wind,Availability,3054018.113
2019,Qtr1,no,Ireland Wind,Generation,2827067.175
2019,Qtr1,no,Ireland Wind,Dispatch Down,207839.435
2019,Qtr1,no,Ireland Wind,Constraints,89625.1
2019,Qtr1,no,Ireland Wind,Transmission Constraints,89624.867
2019,Qtr1,no,Ireland Wind,TSO Testing,0.233
2019,Qtr1,no,Ireland Wind,Curtailments,118214.335
2019,Qtr1,no,Ireland Wind,High Freq / Min Gen,71305.345
2019,Qtr1,no,Ireland Wind,ROCOF / Inertia,349.66
2019,Qtr1,no,Ireland Wind,SNSP Issue,46559.33
2019,Qtr1,no,Ireland Wind,Other Reductions,510.779
2019,Qtr1,no,Northern Ireland Wind,Availability,903758.299
2019,Qtr1,no,Northern Ireland Wind,Generation,799596.173
2019,Qtr1,no,Northern Ireland Wind,Dispatch Down,97873.134
2019,Qtr1,no,Northern Ireland Wind,Constraints,32897.287
2019,Qtr1,no,Northern Ireland Wind,Transmission Constraints,32896.648
2019,Qtr1,no,Northern Ireland Wind,TSO Testing,0.639
2019,Qtr1,no,Northern Ireland Wind,Curtailments,64975.847
2019,Qtr1,no,Northern Ireland Wind,High Freq / Min Gen,37154.177
