osm,name,names,keys,power,operator,voltage_kv,max_kv,lat,lon
relation/16358231,Corry Mountain Wind Farm,Corry Mountain Wind Farm,CORRY MOUNTAIN WIND FARM,plant,,,,54.1294146,-8.1537409
relation/15061650,Corvin Wind Farm,Corvin Wind Farm,CORVIN WIND FARM,plant,,,,55.1351963,-7.3898534
way/191715059,Cow Cross 110kV Substation,Cow Cross 110kV Substation,COW CROSS,substation,EirGrid,110;38;10,110.0,51.8651043,-8.3012481
way/1021538825,Craiggore 33 kV Substation,Craiggore 33 kV Substation,CRAIGGORE,substation,NIE Networks,33,33.0,54.9932484,-6.7984908
relation/20665071,Craiggore Wind Farm,Craiggore Wind Farm,CRAIGGORE WIND FARM,plant,ERG S.p.A.,,,54.9933655,-6.8033122
way/185706501,Crane 110kV Substation,Crane 110kV Substation,CRANE,substation,EirGrid,110;38;20,110.0,52.5323772,-6.5144397
way/1075614008,Cranford Flats,Cranford Flats | 001553,CRANFORD FLATS | 001553,substation,ESB Networks,,,53.3099984,-6.2160307
way/1533710103,Cranmore 38 kV Substation,Cranmore 38 kV Substation,CRANMORE,substation,ESB Networks,38;10,38.0,54.2681066,-8.4619354
way/633953652,Cranny 38kV Substation,Cranny 38kV Substation,CRANNY,substation,ESB Networks,38,38.0,52.6898015,-9.230963
way/459873028,Cratloe 38 kV Substation,Cratloe 38 kV Substation,CRATLOE,substation,ESB Networks,38;20;10,38.0,52.6920636,-8.7713992
way/477217601,Creagh 110kV Substation,Creagh 110kV Substation,CREAGH,substation,NIE Networks,110,110.0,54.7612165,-6.4927469
way/279822461,Creagh 38 kV Substation,Creagh 38 kV Substation,CREAGH,substation,ESB Networks,38;20,38.0,53.335179,-8.1981183
way/1062014061,Creagh Central 33 kV Substation,Creagh Central 33 kV Substation,CREAGH CENTRAL,substation,NIE Networks,33;11,33.0,54.7689053,-6.5186236
way/208994526,Creeslough 38kV Substation,Creeslough 38kV Substation,CREESLOUGH,substation,ESB Networks,38,38.0,55.1243259,-7.9137075
way/444183605,Cregagh 110kV Substation,Cregagh 110kV Substation,CREGAGH,substation,NIE Networks,110,110.0,54.5825064,-5.8958778
way/463174313,Cregg Road 38 kV,Cregg Road 38 kV,CREGG ROAD,substation,ESB Networks,38;10,38.0,52.3524163,-7.4068346
relation/9285684,Cregganconroe Wind Farm,Cregganconroe Wind Farm,CREGGANCONROE WIND FARM,plant,Gaelectric Developments/ CGN Europe Energy,,,54.6144713,-6.9660985
way/676534922,Crighshane 33kV Substation,Crighshane 33kV Substation,CRIGHSHANE,substation,NIE Networks,33,33.0,54.6475882,-7.7947161
way/706302417,Crighshane Wind Farm,Crighshane Wind Farm,CRIGHSHANE WIND FARM,plant,Energia,,,54.6419988,-7.7959894
relation/16381978,Crocane Wind Farm,Crocane Wind Farm,CROCANE WIND FARM,plant,IQ Wind Limited,,,51.8432101,-8.1574098
way/1002100256,Crocane Windfarm Substation,Crocane Windfarm Substation,CROCANE WINDFARM,substation,ESB Networks,10,10.0,51.8431262,-8.1566959
way/443636717,Crockagarran 33 kV Substation,Crockagarran 33 kV Substation,CROCKAGARRAN,substation,NIE Networks,33,33.0,54.5534897,-7.0224933
way/449973224,Crockagarran Wind Farm,Crockagarran Wind Farm,CROCKAGARRAN WIND FARM,plant,ESB Generation and Wholesale Markets,,,54.5518952,-7.0178555
way/201187917,Crockahenny 38kV Substation,Crockahenny 38kV Substation,CROCKAHENNY,substation,ESB Networks,38,38.0,55.1434905,-7.2823828
relation/14290868,Crockahenny Wind Farm,Crockahenny Wind Farm,CROCKAHENNY WIND FARM,plant,ESB Generation and Wholesale Markets,,,55.1445164,-7.271775
way/685223708,Crockandun Substation,Crockandun Substation,CROCKANDUN,substation,NIE Networks,33,33.0,54.7411952,-6.7821741
relation/15018403,Crockandun Windfarm,Crockandun Windfarm,CROCKANDUN WINDFARM,plant,Crockandun Wind Farm Limited,,,54.7375794,-6.7782411
relation/13629062,Crockbaravally,Crockbaravally,CROCKBARAVALLY,plant,Golden Square Energy,,,54.5155544,-7.0398243
way/1017790773,Crockbaravally 33 kV Substation,Crockbaravally 33 kV Substation,CROCKBARAVALLY,substation,NIE Networks,33,33.0,54.5169248,-7.036835
way/822400580,Cromcastle 110kV Substation,Cromcastle 110kV Substation,CROMCASTLE,substation,EirGrid,110;10,110.0,53.4030295,-6.2276046
way/627439520,Cronacarkfree Wind Farm,Cronacarkfree Wind Farm,CRONACARKFREE WIND FARM,plant,Cronacarkfree Wind Ltd,,,54.7563123,-8.1679752
way/374385356,Cronalaght 38kV Substation,Cronalaght 38kV Substation,CRONALAGHT,substation,ESB Networks,38,38.0,55.0603883,-8.2158824
relation/15061792,Cronalaght Wind Farm,Cronalaght Wind Farm,CRONALAGHT WIND FARM,plant,Gineadoir Gaoithe Teoranta,,,55.0644406,-8.2165583
way/444429695,Cronelea Wind Farm,Cronelea Wind Farm,CRONELEA WIND FARM,plant,,,,52.779066,-6.5512624
way/681692998,Crookedstone Road,Crookedstone Road,CROOKEDSTONE ROAD,plant,Lightsource BP,,,54.6707962,-6.1988159
way/540091715,Crory 110kV Substation,Crory 110kV Substation,CRORY,substation,EirGrid,110;38,110.0,52.579165,-6.5358105
way/1049884425,Crossgar 33kV Substation,Crossgar 33kV Substation,CROSSGAR,substation,NIE Networks,33,33.0,54.391968,-5.7476364
way/278280360,Crossmolina 38 kV Substation,Crossmolina 38 kV Substation,CROSSMOLINA,substation,ESB Networks,38,38.0,54.1092685,-9.3247853
way/1003253882,Cruiserath 220kV Substation,Cruiserath 220kV Substation,CRUISERATH,substation,EirGrid,220,220.0,53.4146281,-6.3817801
way/261563988,Crumlin 38kV Substation,Crumlin 38kV Substation,CRUMLIN,substation,ESB Networks,38,38.0,53.3255506,-6.3160182
relation/15261213,Cuillalea Wind Farm,Cuillalea Wind Farm,CUILLALEA WIND FARM,plant,Cuillalea Windfarm Ltd,,,53.8500319,-9.0726951
way/150124101,Cullenagh 220 kV Substation,Cullenagh 220 kV Substation,CULLENAGH,substation,EirGrid,220;110,220.0,52.2493148,-7.2796709
way/241672868,Culliagh 38 kV Substation,Culliagh 38 kV Substation,CULLIAGH,substation,ESB Networks,38,38.0,54.8731183,-7.8939415
relation/14167729,Culliagh Wind Farm,Culliagh Wind Farm,CULLIAGH WIND FARM,plant,SSE Renewables,,,54.8695477,-7.8893578
way/508511853,Cullion 38 kV Substation,Cullion 38 kV Substation,CULLION,substation,ESB Networks,38,38.0,54.9336785,-7.7097632
way/179714187,Cunghill 110kV Substation,Cunghill 110kV Substation,CUNGHILL,substation,EirGrid,110;38,110.0,54.1111523,-8.6491987
way/515060750,Currabwee 38 kV Substation,Currabwee 38 kV Substation,CURRABWEE,substation,ESB Networks,38,38.0,51.6742776,-9.1123036
relation/16089317,Currabwee Wind Farm,Currabwee Wind Farm,CURRABWEE WIND FARM,plant,Galeforce Energy Ltd.,,,51.6776958,-9.116739
way/706297529,Curragh Substation,Curragh Substation,CURRAGH,substation,SSE Renewables,,,52.0055131,-9.1210743
relation/14170265,Curragh Wind Farm,Curragh Wind Farm,CURRAGH WIND FARM,plant,SSE Renewables,,,52.0096791,-9.1129902
relation/15422597,Curraghderrig Wind Farm,Curraghderrig Wind Farm,CURRAGHDERRIG WIND FARM,plant,Curraghderrig Wind,,,52.5546371,-9.5935005
relation/16358268,Curraghgraigue Upper Wind Farm,Curraghgraigue Upper Wind Farm,CURRAGHGRAIGUE UPPER WIND FARM,plant,,,,52.7966445,-8.10451
way/1126946055,Curraghmartin 10 kV Substation,Curraghmartin 10 kV Substation,CURRAGHMARTIN,substation,ESB Networks,10,10.0,52.2793157,-7.1912276
way/938616405,Curraghmartin Solar Farm,Curraghmartin Solar Farm,CURRAGHMARTIN SOLAR FARM,plant,EDF Renewables,,,52.2801914,-7.1890752
way/525071024,Curraglass 38 kV Substation,Curraglass 38 kV Substation,CURRAGLASS,substation,ESB Networks,38,38.0,52.0937395,-8.0715506
way/524530782,Curraleigh 38kV Substation,Curraleigh 38kV Substation | Inniscarra 38kV Substation,CURRALEIGH | INNISCARRA,substation,ESB Networks,38;20,38.0,51.906688,-8.6704366
relation/11198793,Curryfree,Curryfree,CURRYFREE,plant,ESB Generation and Wholesale Markets,,,54.9285809,-7.310173
way/219457456,Cushaling 110kV Substation,Cushaling 110kV Substation,CUSHALING,substation,EirGrid,110,110.0,53.2891013,-7.0847828
way/328490198,Cushaling Power Plant,Cushaling Power Plant,CUSHALING,plant,Bord na Móna,,,53.2906545,-7.0869168
relation/16364207,Cushaling Wind Farm,Cushaling Wind Farm,CUSHALING WIND FARM,plant,Statkraft,,,53.2877577,-7.0479424
way/1209784405,Cushaling Wind Farm BESS,Cushaling Wind Farm BESS,CUSHALING WIND FARM BESS,plant,Statkraft,,,53.2892735,-7.0880725
way/479122201,Cushendall 33 kV Substation,Cushendall 33 kV Substation,CUSHENDALL,substation,NIE Networks,33,33.0,55.0709012,-6.0573671
way/780294861,Dairygold Mallow CHP,Dairygold Mallow CHP,DAIRYGOLD MALLOW CHP,plant,,,,52.1388764,-8.6504046
way/409181485,Dalkey DART Substation,Dalkey DART Substation,DALKEY DART,substation,Irish Rail,38,38.0,53.2751899,-6.101731
way/409181486,Dalkey DART Substation,Dalkey DART Substation,DALKEY DART,substation,Irish Rail,38,38.0,53.275076,-6.1012869
way/513993739,Dallow 110kV Substation,Dallow 110kV Substation,DALLOW,substation,EirGrid,110;38,110.0,53.1259869,-7.928076
way/201208741,Dalton 110kV Substation,Dalton 110kV Substation,DALTON,substation,EirGrid,110;38;20,110.0,53.7200541,-8.9814054
way/1346946702,Damastown Solar Farm,Damastown Solar Farm,DAMASTOWN SOLAR FARM,plant,Guerbet,,,53.4145108,-6.4270317
way/458047174,Dardistown 110 kV Substation,Dardistown 110 kV Substation,DARDISTOWN,substation,EirGrid,110,110.0,53.4212033,-6.2342099
way/477224628,Dargan Road 33 kV Substation,Dargan Road 33 kV Substation,DARGAN ROAD,substation,NIE Networks,33,33.0,54.6312911,-5.9105729
way/697464725,Darndale 110kV Substation,Darndale 110kV Substation,DARNDALE,substation,EirGrid,110;10,110.0,53.407848,-6.2241754
way/900812629,Davidstown Solar Farm,Davidstown Solar Farm,DAVIDSTOWN SOLAR FARM,plant,Davidstown Renewables Ltd,,,52.4715285,-6.6282486
way/1161614557,Deansgrange 38 kV Substation,Deansgrange 38 kV Substation,DEANSGRANGE,substation,ESB Networks,38,38.0,53.276421,-6.1618033
way/1125141927,Deenes 110 kV Substation,Deenes 110 kV Substation | Gaskinstown 110 kV Substation,DEENES | GASKINSTOWN,substation,EirGrid,110,110.0,53.6475064,-6.4407825
way/149663733,Deerpark 38 kV Substation,Deerpark 38 kV Substation,DEERPARK,substation,ESB Networks,38;10,38.0,52.3529257,-7.4221005
way/504620130,Delvin 38kV Substation,Delvin 38kV Substation,DELVIN,substation,ESB Networks,38,38.0,53.5970384,-7.0716045
way/462149195,Dennehy's Cross 38 kV Substation,Dennehy's Cross 38 kV Substation,DENNEHY S CROSS,substation,ESB Networks,38,38.0,51.8887561,-8.5043722
way/1355809028,Dereen 38 kV Substation,Dereen 38 kV Substation,DEREEN,substation,ESB Networks,38,38.0,51.875617,-9.2094125
relation/15261959,Derrinlough Wind Farm,Derrinlough Wind Farm,DERRINLOUGH WIND FARM,plant,Bord na Móna Powergen Limited,,,53.1858185,-7.8824686
way/201441217,Derrybeg 38kV Substation,Derrybeg 38kV Substation,DERRYBEG,substation,ESB Networks,38,38.0,55.0631063,-8.2839237
way/934879760,Derrycarney 110kV Substation,Derrycarney 110kV Substation,DERRYCARNEY,substation,EirGrid,110;33,110.0,53.2271141,-7.7961871
way/489576435,Derrycramph 38 kV Substation,Derrycramph 38 kV Substation,DERRYCRAMPH,substation,ESB Networks,38,38.0,53.9793134,-7.3833437
way/219769028,Derryiron 110 kV Substation,Derryiron 110 kV Substation,DERRYIRON,substation,EirGrid,110,110.0,53.3581344,-7.2138473
way/692196934,Derrylin 33kV Substation,Derrylin 33kV Substation,DERRYLIN,substation,NIE Networks,33,33.0,54.1826796,-7.5601215
way/223191720,Derrynadivva 38 kV Substation,Derrynadivva 38 kV Substation,DERRYNADIVVA,substation,ESB Networks,38,38.0,53.9056705,-9.3392795
relation/14139523,Derrynadivva Wind Farm,Derrynadivva Wind Farm,DERRYNADIVVA WIND FARM,plant,Ecopower,,,53.9104567,-9.3394697
relation/14374577,Derrysallagh Wind Farm,Derrysallagh Wind Farm,DERRYSALLAGH WIND FARM,plant,Energia,,,54.0967276,-8.1892363
way/617703758,Dingle 38kV Substation,Dingle 38kV Substation,DINGLE,substation,ESB Networks,38,38.0,52.1480042,-10.2578131
way/1145605749,Divis Substation,Divis Substation,DIVIS,substation,NIE Networks,11,11.0,54.6069828,-6.0099886
way/699312001,Dock Road 38kV Substation,Dock Road 38kV Substation,DOCK ROAD,substation,ESB Networks,38;10,38.0,52.655079,-8.6583493
way/444105843,Dodder Road 38kV Substation,Dodder Road 38kV Substation,DODDER ROAD,substation,ESB Networks,38,38.0,53.3039166,-6.2676899
way/1062721599,Domadda Beg,Domadda Beg,DOMADDA BEG,substation,ESB Networks,20,20.0,52.330173,-9.4517803
way/566132737,Donaghadee 33 kV Substation,Donaghadee 33 kV Substation,DONAGHADEE,substation,NIE Networks,33,33.0,54.6496308,-5.5640109
way/627428621,Donegal 38 kV Substation,Donegal 38 kV Substation,DONEGAL,substation,ESB Networks,38,38.0,54.657756,-8.0900911
way/429456205,Donegall 110kV Substation,Donegall 110kV Substation,DONEGALL,substation,NIE Networks,110,110.0,54.5909011,-5.9540897
way/437302835,Donnybrewer 33kV Substation,Donnybrewer 33kV Substation,DONNYBREWER,substation,NIE Networks,33,33.0,55.0362332,-7.2018487
way/431668268,Donnybrook 38kV Substation,Donnybrook 38kV Substation,DONNYBROOK,substation,ESB Networks,38,38.0,53.3200676,-6.2325314
way/374590824,Doon 110kV Substation,Doon 110kV Substation,DOON,substation,EirGrid,110;38;20;10,110.0,52.3836007,-7.6676498
way/518586577,Douglas 38 kV Substation,Douglas 38 kV Substation,DOUGLAS,substation,ESB Networks,38,38.0,51.8786412,-8.4363953
way/1041667002,Downpatrick East 33 kV Substation,Downpatrick East 33 kV Substation,DOWNPATRICK EAST,substation,NIE Networks,33,33.0,54.3226716,-5.6873301
way/1050404668,Downpatrick North 33 kV Substation,Downpatrick North 33 kV Substation,DOWNPATRICK NORTH,substation,NIE Networks,33,33.0,54.3426189,-5.7395055
node/11985519541,Doyles Corner,Doyles Corner | 068347,DOYLES CORNER | 068347,substation,ESB Networks,10,10.0,53.3610374,-6.2731426
way/728998413,Draperstown 33 kV Substation,Draperstown 33 kV Substation,DRAPERSTOWN,substation,NIE Networks,33,33.0,54.7950803,-6.7725593
way/1231160643,Drehid Landfill Gas Utilisation Station,Drehid Landfill Gas Utilisation Station,DREHID LANDFILL GAS UTILISATION,plant,Bord na Móna,,,53.3316939,-6.8811291
way/439833711,Dromada 110kV Substation,Dromada 110kV Substation,DROMADA,substation,EirGrid,110,110.0,52.4434711,-9.2344983
relation/14170859,Dromada Wind Farm,Dromada Wind Farm,DROMADA WIND FARM,plant,SSE Renewables,,,52.4448881,-9.2126316
relation/14170574,Dromadda Beg Wind Farm,Dromadda Beg Wind Farm,DROMADDA BEG WIND FARM,plant,Innogy,,,52.3314591,-9.4524953
way/1194848491,Dromalour Solar Farm,Dromalour Solar Farm | Kanturk Solar Farm,DROMALOUR SOLAR FARM | KANTURK SOLAR FARM,plant,Amarenco Solar Energy,,,52.1541716,-8.910261
way/1034757805,Dromara Central Substation,Dromara Central Substation | 10375615,DROMARA CENTRAL | 10375615,substation,NIE Networks,33,33.0,54.380852,-6.0069148
way/438938525,Dromdeeveen 38 kV Substation,Dromdeeveen 38 kV Substation,DROMDEEVEEN,substation,ESB Networks,38,38.0,52.3273773,-9.0304068
relation/15261907,Dromdeeveen Windfarm,Dromdeeveen Windfarm,DROMDEEVEEN WINDFARM,plant,Reirk Energy Ltd,,,52.3285034,-9.0477474
way/1001935824,Dromore 110 kV Substation,Dromore 110 kV Substation,DROMORE,substation,NIE Networks,110,110.0,54.5291488,-7.3879666
way/1002427609,Dromore 33 kV Substation,Dromore 33 kV Substation,DROMORE,substation,NIE Networks,33,33.0,54.5212318,-7.4341063
way/1168983954,Dromore South 33kV Substation,Dromore South 33kV Substation,DROMORE SOUTH,substation,NIE Networks,33,33.0,54.4018854,-6.1482623
way/1023925489,Drumahoe West 33 kV Substation,Drumahoe West 33 kV Substation,DRUMAHOE WEST,substation,NIE Networks,33,33.0,54.9773598,-7.2925551
way/512404331,Drumbear 38 kV Substation,Drumbear 38 kV Substation,DRUMBEAR,substation,ESB Networks,38,38.0,54.2311774,-6.9690818
way/503253219,Drumcondra 38kV Substation,Drumcondra 38kV Substation,DRUMCONDRA,substation,ESB Networks,38,38.0,53.3629115,-6.2604578
way/1001614044,Drumkee Battery Storage,Drumkee Battery Storage,DRUMKEE BATTERY STORAGE,plant,Drumkee Energy Limited (Low Carbon Storage Ireland Ltd),,,54.5119211,-6.6781696
way/183549487,Drumkeen 110kV Substation,Drumkeen 110kV Substation,DRUMKEEN,substation,EirGrid,110,110.0,54.8631648,-7.7722302
way/207628559,Drumline 110kV Substation,Drumline 110kV Substation,DRUMLINE,substation,EirGrid,110;38;20,110.0,52.7239924,-8.8613742
relation/16383816,Drumlins Park Wind Farm,Drumlins Park Wind Farm,DRUMLINS PARK WIND FARM,plant,Energia,,,54.1311869,-7.1687756
way/1231184266,Drumlins Park Wind Farm 110 kV Substation,Drumlins Park Wind Farm 110 kV Substation,DRUMLINS PARK WIND FARM,substation,EirGrid,110;33,110.0,54.1252631,-7.1528216
way/201188312,Drumlough Hill (1) 38 kV Substation,Drumlough Hill (1) 38 kV Substation,DRUMLOUGH HILL 1,substation,ESB Networks,38,38.0,55.1991362,-7.4436583
way/202169641,Drumlough Hill (2) 38 kV Substation,Drumlough Hill (2) 38 kV Substation,DRUMLOUGH HILL 2,substation,ESB Networks,38,38.0,55.198278,-7.4406621
way/706299522,Drumlough Hill (3) 38 kV Substation,Drumlough Hill (3) 38 kV Substation,DRUMLOUGH HILL 3,substation,ESB Networks,38,38.0,55.1986047,-7.4414732
relation/15061747,Drumlough Hill Wind Farm,Drumlough Hill Wind Farm,DRUMLOUGH HILL WIND FARM,plant,Energia,,,55.2022433,-7.4457266
way/1215470119,Drumlyon 'D',Drumlyon 'D',DRUMLYON D,substation,NIE Networks,11,11.0,54.3548497,-7.6666076
way/237114817,Drumlyon 33kV Substation,Drumlyon 33kV Substation,DRUMLYON,substation,NIE Networks,33,33.0,54.3494044,-7.6629817
way/259105170,Drumnakelly 110kV Substation,Drumnakelly 110kV Substation,DRUMNAKELLY,substation,NIE Networks,110,110.0,54.4018719,-6.4546218
way/1001921828,Drumquin 110 kV Substation,Drumquin 110 kV Substation,DRUMQUIN,substation,NIE Networks,110,110.0,54.575301,-7.4862623
way/693810473,Drumquin 38 kV Substation,Drumquin 38 kV Substation,DRUMQUIN,substation,ESB Networks,38;20;10,38.0,52.7595617,-9.0368063
way/1112181268,Drumquin 38 kV Substation,Drumquin 38 kV Substation,DRUMQUIN,substation,ESB Networks,38,38.0,54.1449222,-8.1918137
way/265890836,Drybridge 110kV Substation,Drybridge 110kV Substation,DRYBRIDGE,substation,EirGrid,110;38,110.0,53.7247696,-6.4010215
way/1375864837,Dublin Airport Solar Farm,Dublin Airport Solar Farm,DUBLIN AIRPORT SOLAR FARM,plant,,,,53.4204251,-6.3024093
way/437402680,Dublin Bay Power,Dublin Bay Power,DUBLIN BAY,plant,ESB Generation and Wholesale Markets,,,53.3399023,-6.2053429
node/10120757415,Dublin Landings BL 3,Dublin Landings BL 3 | 0684271,DUBLIN LANDINGS BL 3 | 0684271,substation,ESB Networks,10,10.0,53.3484911,-6.233624
node/10120757416,Dublin Landings BL 4,Dublin Landings BL 4,DUBLIN LANDINGS BL 4,substation,ESB Networks,10,10.0,53.3485369,-6.2343587
way/390116407,Dublin Waste to Energy Plant,Dublin Waste to Energy Plant | Poolbeg Incinerator,DUBLIN WASTE TO ENERGY | POOLBEG INCINERATOR,plant,Encyclis,,,53.3389764,-6.2004014
way/504058936,Duleek 38 kV Substation,Duleek 38 kV Substation,DULEEK,substation,ESB Networks,38;20,38.0,53.6603698,-6.4278165
way/541997464,Dun Laoghaire 38kV Substation,Dun Laoghaire 38kV Substation,DUN LAOGHAIRE,substation,ESB Networks,38,38.0,53.2934156,-6.1413667
way/1228587815,Dunbeg Wind Farm,Dunbeg Wind Farm,DUNBEG WIND FARM,plant,,,,55.0872211,-6.8224536
way/266244304,Dundalk 110kV Substation,Dundalk 110kV Substation,DUNDALK,substation,EirGrid,110;38;10,110.0,54.0053368,-6.4237884
way/449119800,Dunderrow 38 kV Substation,Dunderrow 38 kV Substation,DUNDERROW,substation,ESB Networks,38,38.0,51.7281938,-8.5799747
relation/15084887,Dunderrow Solar Farm,Dunderrow Solar Farm,DUNDERROW SOLAR FARM,plant,Enerpower,,,51.7259431,-8.5713882
way/1041842571,Dundonald 33kV Substation,Dundonald 33kV Substation,DUNDONALD,substation,NIE Networks,33,33.0,54.5938376,-5.8116032
way/761264596,Dundonald East 33 kV Substation,Dundonald East 33 kV Substation,DUNDONALD EAST,substation,NIE Networks,33,33.0,54.5961896,-5.7862764
way/426920123,Dundrum 38 kV Substation,Dundrum 38 kV Substation,DUNDRUM,substation,ESB Networks,38,38.0,53.2924318,-6.2444191
node/4261767086,Dundrum Luas Substation,Dundrum Luas Substation,DUNDRUM LUAS,substation,Luas - Transdev Dublin Light Rail Limited,38,38.0,53.2920974,-6.2445799
